a_sex,year,ahe08
2,1992,15.95210171
1,1992,26.54750633
1,1992,28.29521751
1,1992,28.61231422
2,1992,21.38549232
2,1992,24.58102608
1,1992,19.91063118
1,1992,22.1229229
1,1992,41.2961235
1,1992,25.81007767
2,1992,27.16850281
1,1992,30.67712021
1,1992,24.90877342
1,1992,26.54750633
2,1992,14.45364285
2,1992,16.19171143
1,1992,23.02258873
2,1992,20.56399536
1,1992,17.40336609
2,1992,19.17320061
2,1992,17.69833946
1,1992,17.69833946
2,1992,18.43577003
1,1992,10.32403088
1,1992,13.10988045
2,1992,30.17566681
2,1992,19.94012833
2,1992,18.43577003
1,1992,23.19924545
1,1992,20.64806175
1,1992,27.43928528
1,1992,29.49723244
2,1992,28.02236748
1,1992,29.49723244
1,1992,27.13228989
1,1992,24.58102608
1,1992,16.38735008
2,1992,21.45253181
1,1992,54.69278336
1,1992,23.59778404
1,1992,27.28493881
2,1992,19.17320061
1,1992,20.64806175
1,1992,23.08127975
2,1992,16.51844978
2,1992,29.49723244
1,1992,33.04017639
2,1992,34.60173035
2,1992,22.58645248
2,1992,19.46817207
2,1992,22.1229229
1,1992,29.71846008
2,1992,14.45364285
1,1992,17.31359291
1,1992,13.27375317
2,1992,16.00224876
1,1992,22.94229126
2,1992,20.64806175
2,1992,19.17320061
1,1992,16.01278305
1,1992,31.4637146
2,1992,53.09501266
2,1992,13.3512888
2,1992,19.91063118
1,1992,14.01118374
1,1992,25.81007767
2,1992,16.08939934
1,1992,10.68889236
2,1992,18.33878517
2,1992,26.17879295
1,1992,22.94229126
1,1992,24.58102608
1,1992,29.49723244
1,1992,23.00784111
1,1992,18.43577003
1,1992,13.27375317
1,1992,11.50392056
1,1992,3.977013111
1,1992,14.45364285
1,1992,13.48444939
1,1992,27.26855278
2,1992,9.130095482
1,1992,17.21532059
2,1992,24.13409805
1,1992,14.74861622
2,1992,13.10988045
1,1992,25.07264519
2,1992,21.38549232
2,1992,22.46791267
1,1992,12.29051304
1,1992,22.41789627
1,1992,24.58102608
1,1992,13.76537418
2,1992,14.04068184
1,1992,22.94229126
2,1992,21.95904922
2,1992,19.76314354
1,1992,14.74861622
1,1992,17.16202545
1,1992,27.03912735
1,1992,16.5921917
1,1992,30.2346611
2,1992,12.8489933
1,1992,10.58950615
2,1992,8.713482857
1,1992,39.88025665
1,1992,9.439114571
1,1992,30.97209358
2,1992,24.33521652
1,1992,14.15867043
2,1992,18.5050869
2,1992,18.43577003
1,1992,18.43577003
2,1992,20.32031441
2,1992,9.340789795
1,1992,22.1229229
1,1992,20.64806175
2,1992,22.1229229
1,1992,7.669280052
1,1992,16.22347832
2,1992,15.48604679
2,1992,11.79889202
2,1992,14.74861622
1,1992,23.59778404
2,1992,15.48604679
2,1992,19.02571297
2,1992,17.69833946
1,1992,14.42086887
1,1992,10.48790455
1,1992,23.59778404
2,1992,25.07264519
2,1992,26.54750633
2,1992,13.42123985
1,1992,28.79491615
1,1992,47.19556808
1,1992,33.93717957
2,1992,16.22347832
1,1992,12.35934067
2,1992,21.40761566
2,1992,25.07264519
2,1992,13.64246941
2,1992,13.87652302
2,1992,12.80253601
1,1992,11.02264977
1,1992,15.48604679
2,1992,8.984856606
1,1992,18.43577003
2,1992,13.27375317
1,1992,15.48604679
2,1992,20.64806175
2,1992,25.81007767
1,1992,20.9758091
2,1992,19.91063118
1,1992,20.94303322
1,1992,35.39667892
1,1992,9.832410812
1,1992,11.39435863
1,1992,9.340789795
2,1992,18.43577003
1,1992,11.55972576
2,1992,12.7821331
1,1992,11.3775034
2,1992,20.64806175
1,1992,11.18436623
2,1992,13.74079323
1,1992,13.15576553
1,1992,23.59778404
1,1992,12.27084827
1,1992,26.54750633
1,1992,14.15867043
1,1992,14.74861622
1,1992,12.7821331
1,1992,13.40783215
1,1992,24.58102608
2,1992,32.77470016
1,1992,19.17320061
1,1992,10.69274616
2,1992,14.01118374
2,1992,17.23154449
1,1992,16.89386749
2,1992,25.07264519
1,1992,28.02236748
2,1992,22.28679657
1,1992,11.06146145
1,1992,21.45253181
1,1992,40.64062881
2,1992,12.53632259
1,1992,7.626332283
2,1992,10.6190033
2,1992,10.70749474
1,1992,14.15867043
2,1992,11.7716074
2,1992,15.7318573
1,1992,30.63174057
1,1992,17.69833946
1,1992,20.78214073
2,1992,17.90903282
1,1992,26.54750633
1,1992,26.21976089
2,1992,25.07264519
1,1992,11.27835274
1,1992,27.53074837
2,1992,21.75420761
2,1992,16.38735008
1,1992,8.849169731
1,1992,8.924253464
2,1992,12.7821331
2,1992,23.59778404
1,1992,11.24581909
1,1992,8.980268478
2,1992,12.53632259
1,1992,22.1229229
2,1992,18.43577003
1,1992,13.76537418
2,1992,26.21976089
1,1992,32.63447189
1,1992,20.40196991
2,1992,10.54369164
1,1992,25.07264519
1,1992,15.11733055
2,1992,9.841348648
2,1992,15.48604679
2,1992,11.06146145
2,1992,18.43577003
1,1992,20.64806175
1,1992,25.81007767
2,1992,26.54750633
1,1992,15.44582272
2,1992,11.57766342
1,1992,16.22347832
1,1992,63.58292007
1,1992,27.72739792
1,1992,11.79889202
1,1992,30.97209358
1,1992,13.56872654
2,1992,14.74861622
1,1992,20.4268322
2,1992,11.98325062
1,1992,13.27375317
2,1992,13.40783215
1,1992,26.21976089
1,1992,17.69833946
2,1992,13.9441452
1,1992,17.04284477
2,1992,20.9758091
1,1992,29.49723244
2,1992,12.12663937
2,1992,15.50374508
1,1992,14.05998898
1,1992,14.74861622
1,1992,20.32031441
2,1992,16.38735008
1,1992,21.63130188
2,1992,9.77622509
1,1992,27.53074837
2,1992,32.15198135
1,1992,29.49723244
2,1992,17.69833946
1,1992,19.17320061
2,1992,15.14912224
1,1992,20.11174774
1,1992,17.69833946
1,1992,16.22347832
1,1992,11.50392056
2,1992,12.07911587
1,1992,24.54169655
1,1992,18.97655106
1,1992,10.65777111
1,1992,35.29769897
2,1992,14.74861622
2,1992,2.949723005
1,1992,12.9787817
1,1992,10.48790455
1,1992,8.388275146
2,1992,33.58146286
2,1992,13.48318386
2,1992,13.1336422
1,1992,35.84650803
2,1992,20.5020504
1,1992,26.93225479
2,1992,25.81007767
2,1992,13.2796526
2,1992,4.473746777
2,1992,20.64806175
1,1992,24.90877342
2,1992,14.74861622
1,1992,8.928073883
1,1992,20.3799057
1,1992,16.96090889
1,1992,29.49723244
1,1992,22.1229229
2,1992,34.65924454
1,1992,17.69833946
2,1992,25.07264519
1,1992,38.34640121
2,1992,21.01677704
1,1992,36.87154007
1,1992,18.77096558
1,1992,15.52485752
2,1992,17.04284477
1,1992,32.41518784
1,1992,18.43577003
2,1992,21.63130188
1,1992,36.87154007
1,1992,10.22845936
1,1992,36.87154007
2,1992,18.81267929
1,1992,8.052743912
1,1992,20.46370316
2,1992,16.22347832
2,1992,14.01118374
2,1992,14.01118374
2,1992,9.586600304
1,1992,16.38735008
2,1992,15.07636261
1,1992,12.16596889
1,1992,7.976050854
2,1992,13.27375317
2,1992,15.11733055
2,1992,14.96984386
2,1992,31.70952225
2,1992,26.12611771
1,1992,28.02236748
1,1992,25.81007767
2,1992,28.37633705
1,1992,24.95919609
1,1992,53.09501266
2,1992,51.62015533
1,1992,29.49723244
2,1992,24.90877342
1,1992,23.41563988
1,1992,20.64806175
1,1992,11.12045574
2,1992,18.28828239
2,1992,26.54750633
1,1992,16.22347832
2,1992,16.81342125
1,1992,19.46817207
2,1992,25.81007767
1,1992,33.51958084
2,1992,29.49723244
1,1992,22.41789627
1,1992,37.54193115
1,1992,14.74861622
1,1992,35.39667892
2,1992,25.81007767
2,1992,28.72098923
2,1992,25.81007767
2,1992,30.56985855
2,1992,10.68242264
1,1992,34.65924454
2,1992,24.33521652
1,1992,16.51844978
1,1992,18.2506752
2,1992,18.28207397
1,1992,15.09983826
1,1992,25.07264519
2,1992,17.69833946
1,1992,13.76537418
2,1992,17.17918777
1,1992,14.01118374
1,1992,17.69833946
2,1992,22.1229229
1,1992,18.43577003
1,1992,21.38549232
1,1992,27.60940933
1,1992,24.77767563
1,1992,27.85849762
1,1992,27.03912735
2,1992,29.49723244
1,1992,17.69833946
1,1992,19.91063118
1,1992,8.849169731
1,1992,6.636876583
1,1992,10.11333656
2,1992,14.74861622
2,1992,25.07264519
2,1992,14.94526291
2,1992,28.02236748
1,1992,17.69833946
2,1992,28.02236748
1,1992,51.76763916
2,1992,19.27152443
1,1992,12.51397705
2,1992,18.80448341
2,1992,11.79889202
1,1992,30.62181282
1,1992,15.42090702
2,1992,36.87154007
1,1992,18.28828239
2,1992,23.59778404
2,1992,23.32962799
1,1992,33.40561676
1,1992,18.28828239
1,1992,30.2346611
2,1992,13.27375317
2,1992,20.9758091
1,1992,11.06146145
2,1992,22.1229229
2,1992,18.43577003
2,1992,14.74861622
2,1992,36.87154007
1,1992,42.03355408
2,1992,21.38549232
2,1992,11.35643387
2,1992,16.96090889
1,1992,15.98749924
1,1992,46.65925598
2,1992,14.15867043
2,1992,22.86035347
2,1992,27.03912735
1,1992,14.66995525
2,1992,31.70952225
2,1992,12.29051304
2,1992,36.87154007
1,1992,19.66482162
1,1992,2.015644073
1,1992,18.87822914
1,1992,17.10839272
1,1992,16.5921917
2,1992,11.79889202
2,1992,15.48604679
1,1992,27.03912735
2,1992,22.1229229
1,1992,23.0668354
2,1992,23.55564499
1,1992,21.7035408
1,1992,24.49909019
1,1992,15.11733055
2,1992,31.70952225
2,1992,17.48743439
2,1992,11.43017673
2,1992,27.35775948
1,1992,15.48604679
1,1992,25.81007767
1,1992,18.43577003
1,1992,19.28381348
1,1992,8.849169731
1,1992,23.59778404
1,1992,13.10988045
2,1992,34.65924454
2,1992,13.44726753
1,1992,29.49723244
2,1992,14.74861622
2,1992,14.74861622
1,1992,29.49723244
2,1992,16.22347832
1,1992,26.81566429
2,1992,25.07264519
1,1992,24.58102608
2,1992,26.96889877
1,1992,25.81007767
2,1992,23.59778404
1,1992,28.75979996
2,1992,28.40474129
2,1992,41.78774261
2,1992,18.62012672
1,1992,13.49498272
1,1992,42.94796753
1,1992,11.06146145
2,1992,21.23800659
2,1992,25.07264519
1,1992,27.28493881
1,1992,31.70952225
1,1992,23.74527168
1,1992,10.48790455
2,1992,35.39667892
2,1992,30.2346611
2,1992,20.64806175
2,1992,11.66169643
1,1992,27.64761925
2,1992,15.10794544
2,1992,19.17320061
1,1992,21.10010719
2,1992,17.45129967
1,1992,32.11920547
2,1992,20.64806175
2,1992,9.734086037
1,1992,22.86035347
1,1992,32.07823944
2,1992,20.64806175
2,1992,11.06146145
1,1992,15.07636261
1,1992,20.11174774
1,1992,6.869218349
1,1992,13.56872654
2,1992,12.49650288
2,1992,17.69833946
2,1992,8.111739159
1,1992,26.21976089
2,1992,12.53632259
1,1992,13.27375317
1,1992,22.36775017
2,1992,11.06146145
2,1992,13.27375317
2,1992,15.48604679
2,1992,14.74861622
1,1992,16.22347832
1,1992,27.88829041
1,1992,6.742224693
1,1992,13.04685307
1,1992,18.28828239
1,1992,10.2257061
1,1992,36.13410568
2,1992,15.48604679
2,1992,25.81007767
1,1992,29.49723244
2,1992,23.59778404
1,1992,23.00784111
2,1992,14.02757168
2,1992,14.74861622
2,1992,11.50392056
2,1992,18.43577003
1,1992,29.49723244
1,1992,28.02236748
1,1992,35.39667892
2,1992,14.97551727
2,1992,25.07264519
2,1992,18.87822914
1,1992,25.20672607
2,1992,14.01118374
2,1992,11.85561848
1,1992,22.1229229
2,1992,23.16122627
1,1992,21.38549232
2,1992,7.86592865
1,1992,20.64806175
1,1992,38.71511841
2,1992,23.59778404
1,1992,14.23757553
1,1992,15.92850399
1,1992,24.54169655
2,1992,18.43577003
1,1992,18.87822914
2,1992,22.1229229
1,1992,11.79889202
1,1992,29.49723244
1,1992,17.13789177
1,1992,26.54750633
1,1992,8.259224892
2,1992,18.43577003
2,1992,21.56575394
1,1992,30.97209358
1,1992,18.87822914
1,1992,30.62181282
2,1992,25.81007767
2,1992,17.12092972
2,1992,20.9758091
1,1992,20.3799057
2,1992,15.48604679
1,1992,29.49723244
2,1992,25.07264519
1,1992,17.04284477
1,1992,18.87822914
1,1992,21.01677704
2,1992,15.41844845
1,1992,11.00246716
1,1992,13.19116211
1,1992,44.24584579
1,1992,27.28493881
2,1992,17.69833946
1,1992,19.91063118
1,1992,53.09501266
1,1992,37.54193115
1,1992,8.98003006
2,1992,9.270558357
2,1992,11.06146145
1,1992,18.02608681
2,1992,20.64806175
1,1992,23.59778404
1,1992,34.65924454
2,1992,11.79889202
1,1992,26.21976089
2,1992,36.87154007
1,1992,24.08940697
2,1992,29.49723244
2,1992,11.10168552
1,1992,22.94229126
1,1992,19.91063118
1,1992,14.28591347
2,1992,15.09078407
1,1992,15.52485752
1,1992,23.68206406
2,1992,25.50481415
1,1992,14.91248894
2,1992,18.02280807
2,1992,16.22347832
1,1992,58.99446487
2,1992,28.54446983
1,1992,33.18438339
2,1992,15.48604679
1,1992,28.12526703
2,1992,11.30215931
1,1992,11.06146145
2,1992,13.10988045
1,1992,24.77767563
1,1992,8.480454445
2,1992,8.111739159
2,1992,15.48604679
1,1992,21.47398376
1,1992,35.39667892
2,1992,14.37989998
1,1992,28.02236748
1,1992,22.94229126
2,1992,15.36314106
1,1992,33.18438339
1,1992,10.32403088
1,1992,33.92181778
2,1992,30.2346611
1,1992,24.77767563
1,1992,17.69833946
2,1992,20.32031441
1,1992,18.80448341
1,1992,23.59778404
1,1992,29.49723244
2,1992,14.74861622
2,1992,25.5642662
1,1992,14.74861622
2,1992,17.20671844
2,1992,14.74861622
1,1992,7.181234837
2,1992,7.669280052
1,1992,32.44695663
2,1992,26.54750633
1,1992,13.10988045
1,1992,24.33521652
2,1992,9.586600304
2,1992,15.17000484
1,1992,27.77311897
1,1992,21.92627525
1,1992,23.59778404
2,1992,17.66942024
1,1992,9.586600304
1,1992,30.08717728
2,1992,21.09052086
1,1992,25.81007767
1,1992,14.01118374
1,1992,19.30727959
2,1992,28.18624306
2,1992,30.97209358
2,1992,5.899446011
1,1992,29.49723244
1,1992,23.30281258
1,1992,28.02236748
1,1992,33.18438339
1,1992,15.3385601
2,1992,15.48604679
2,1992,12.83528233
2,1992,18.43577003
2,1992,14.01118374
2,1992,14.01118374
2,1992,9.586600304
2,1992,14.01118374
1,1992,58.99446487
2,1992,25.81007767
2,1992,14.74861622
2,1992,14.74861622
1,1992,17.69833946
2,1992,17.69833946
2,1992,23.51806259
2,1992,17.69833946
1,1992,40.55869293
1,1992,34.65924454
2,1992,17.69833946
2,1992,9.36537075
2,1992,13.27375317
1,1992,23.59778404
2,1992,14.74861622
2,1992,16.86539268
1,1992,34.74118423
2,1992,20.64806175
1,1992,23.59778404
2,1992,16.38735008
1,1992,4.286931038
2,1992,15.48604679
1,1992,47.93300247
1,1992,44.24584579
2,1992,22.28679657
2,1992,20.27934647
1,1992,23.59778404
2,1992,21.75420761
2,1992,29.49723244
2,1992,13.76537418
2,1992,16.38735008
2,1992,13.76537418
1,1992,19.17320061
2,1992,36.87154007
1,1992,15.7318573
1,1992,17.69833946
2,1992,20.64806175
1,1992,4.055869579
1,1992,34.65924454
2,1992,21.82795143
2,1992,16.43417168
1,1992,26.84247971
1,1992,45.88458252
1,1992,19.66482162
1,1992,13.42123985
2,1992,11.26257992
1,1992,12.53632259
1,1992,29.450037
2,1992,19.91063118
1,1992,30.2346611
2,1992,21.38549232
2,1992,30.97209358
2,1992,22.91492271
1,1992,28.31734085
1,1992,5.604474068
2,1992,20.3799057
1,1992,17.27488899
2,1992,14.04629993
1,1992,19.91063118
2,1992,9.586600304
2,1992,19.95782661
1,1992,19.17320061
1,1992,14.06791019
2,1992,10.81565094
1,1992,19.94012833
2,1992,17.49628258
2,1992,10.34088707
1,1992,22.1229229
2,1992,11.79889202
1,1992,44.24584579
1,1992,14.74861622
2,1992,11.79889202
1,1992,10.81565094
1,1992,9.586600304
2,1992,28.75979996
1,1992,25.81007767
1,1992,27.30558777
1,1992,33.04943466
1,1992,24.58102608
2,1992,22.41789627
2,1992,22.86035347
2,1992,15.3385601
2,1992,16.22347832
2,1992,13.27375317
2,1992,19.17320061
2,1992,25.15523911
1,1992,11.06146145
1,1992,7.300564766
2,1992,33.18438339
2,1992,19.54191589
1,1992,17.32962227
2,1992,29.49723244
1,1992,12.65431213
2,1992,37.60896683
2,1992,18.43577003
2,1992,17.69833946
1,1992,8.849169731
1,1992,38.34640121
1,1992,2.621976137
1,1992,17.69833946
2,1992,8.849169731
1,1992,19.17320061
2,1992,26.17879295
1,1992,39.82126236
2,1992,23.59778404
1,1992,8.038172722
2,1992,19.17320061
1,1992,29.49723244
1,1992,26.54750633
2,1992,19.66482162
1,1992,19.46817207
1,1992,29.49723244
2,1992,19.66482162
1,1992,26.54750633
2,1992,22.1229229
1,1992,14.74861622
1,1992,9.95531559
2,1992,21.38549232
1,1992,20.9758091
1,1992,40.52357864
1,1992,8.180565834
2,1992,18.43577003
2,1992,14.74861622
2,1992,14.01118374
1,1992,40.55869293
1,1992,16.38735008
1,1992,14.74861622
2,1992,11.50392056
2,1992,13.27375317
1,1992,9.832410812
1,1992,25.81007767
1,1992,26.54750633
2,1992,8.507739067
2,1992,27.62013435
2,1992,16.5921917
1,1992,42.77098465
1,1992,14.01118374
1,1992,12.38269234
2,1992,16.22347832
1,1992,14.01118374
1,1992,29.49723244
1,1992,16.22347832
1,1992,11.06146145
2,1992,20.20560265
1,1992,13.42123985
1,1992,32.44695663
1,1992,30.97209358
1,1992,36.87154007
2,1992,13.78405666
2,1992,17.25588036
2,1992,33.18438339
2,1992,18.43577003
1,1992,7.669280052
2,1992,28.54446983
1,1992,31.70952225
2,1992,23.59778404
1,1992,24.18772888
2,1992,9.586600304
1,1992,23.59778404
2,1992,16.96090889
2,1992,14.74861622
1,1992,14.74861622
2,1992,15.48604679
1,1992,18.43577003
1,1992,16.51844978
1,1992,28.02236748
2,1992,12.53632259
2,1992,16.22347832
1,1992,36.87154007
1,1992,25.9575634
1,1992,44.24584579
2,1992,14.01118374
2,1992,8.849169731
1,1992,10.94079113
1,1992,10.32403088
2,1992,33.43019485
1,1992,14.37044621
2,1992,18.43577003
1,1992,26.21976089
1,1992,30.97209358
2,1992,8.926794052
2,1992,20.64806175
2,1992,15.3385601
2,1992,25.36761856
1,1992,20.3799057
1,1992,6.48939085
1,1992,25.44136238
2,1992,12.29051304
2,1992,25.07264519
1,1992,27.03912735
2,1992,11.79889202
2,1992,23.59778404
2,1992,10.41915989
1,1992,20.00056267
2,1992,14.74861622
2,1992,21.75420761
2,1992,14.74861622
2,1992,18.43577003
1,1992,22.86035347
1,1992,25.81007767
2,1992,10.32403088
1,1992,14.74861622
2,1992,9.95531559
2,1992,4.473746777
1,1992,23.59778404
2,1992,11.79889202
1,1992,36.57656479
2,1992,12.16760826
1,1992,20.64806175
1,1992,11.65655422
2,1992,11.79889202
2,1992,10.07962513
2,1992,18.35383224
2,1992,14.01118374
1,1992,22.1229229
2,1992,13.56872654
1,1992,21.74367332
2,1992,31.26706505
1,1992,28.75979996
1,1992,12.64167023
1,1992,22.1229229
2,1992,14.01118374
1,1992,14.01118374
2,1992,16.5921917
1,1992,28.75979996
2,1992,11.06146145
1,1992,18.43577003
1,1992,27.03912735
1,1992,27.53074837
2,1992,12.29051304
1,1992,22.1229229
2,1992,13.42123985
2,1992,12.01791
1,1992,7.374308109
2,1992,8.849169731
1,1992,39.08383179
1,1992,6.742224693
1,1992,5.899446011
2,1992,10.28973198
2,1992,14.74861622
2,1992,14.74861622
2,1992,18.36202621
1,1992,11.282691
1,1992,16.01278305
2,1992,22.1229229
1,1992,11.5838089
2,1992,23.00784111
1,1992,15.7318573
1,1992,9.586600304
1,1992,36.87154007
2,1992,20.64806175
2,1992,11.79889202
1,1992,31.19332123
1,1992,22.1229229
1,1992,11.06146145
1,1992,26.33681488
1,1992,23.35197449
1,1992,38.34640121
2,1992,19.91063118
1,1992,14.01118374
2,1992,28.18624306
1,1992,44.24584579
1,1992,13.76537418
2,1992,20.9758091
1,1992,18.43577003
1,1992,30.97209358
2,1992,12.90503883
2,1992,11.79889202
2,1992,16.51844978
1,1992,13.21475983
1,1992,9.340789795
2,1992,16.96090889
2,1992,15.7318573
1,1992,27.28493881
1,1992,9.586600304
1,1992,15.07636261
1,1992,30.97209358
1,1992,12.03634548
2,1992,15.3385601
1,1992,22.1229229
1,1992,34.29352951
2,1992,14.74861622
1,1992,18.87822914
2,1992,14.89610195
1,1992,11.73869419
2,1992,12.07911587
1,1992,17.16202545
1,1992,6.391066551
2,1992,16.47420502
1,1992,27.26855278
2,1992,15.85476112
2,1992,10.32403088
1,1992,18.23465157
2,1992,14.01118374
1,1992,36.87154007
1,1992,17.69833946
2,1992,13.64246941
1,1992,30.97209358
1,1992,17.69833946
2,1992,15.79798031
2,1992,13.56872654
1,1992,29.49723244
2,1992,16.38735008
1,1992,23.59778404
2,1992,8.849169731
1,1992,22.1229229
1,1992,23.59778404
1,1992,12.9787817
1,1992,25.81007767
1,1992,28.2420311
2,1992,25.44136238
1,1992,29.49723244
1,1992,23.59778404
2,1992,23.39499283
1,1992,25.81007767
1,1992,13.80470467
1,1992,9.217885017
2,1992,8.919961929
2,1992,14.74861622
1,1992,8.336174011
2,1992,10.26208591
1,1992,32.11920547
1,1992,9.107270241
2,1992,40.55869293
2,1992,18.43577003
2,1992,14.74861622
1,1992,10.43748188
1,1992,7.964251995
2,1992,7.079335213
1,1992,27.28493881
1,1992,14.45364285
2,1992,30.97209358
1,1992,16.51844978
2,1992,12.64167023
1,1992,17.69833946
2,1992,17.04284477
